ID,Accession,Target,TargetID,Experiment,Literature,Tissue
hsa-mir-142-5p,MIMAT0000433,ZNF701,55762,HITS-CLIP//PAR-CLIP,23446348|20371350|23313552,Unspecified
hsa-mir-142-5p,MIMAT0000433,FOXJ2,55810,PAR-CLIP,21572407,Unspecified
hsa-mir-142-5p,MIMAT0000433,Becn1,56208,Luciferase reporter assay,26784440,Unspecified
hsa-mir-142-5p,MIMAT0000433,NRIP3,56675,PAR-CLIP,22100165,Unspecified
hsa-mir-142-5p,MIMAT0000433,FEM1C,56929,PAR-CLIP,22100165|22291592|23446348|22012620|20371350,Unspecified
hsa-mir-142-5p,MIMAT0000433,STOX2,56977,PAR-CLIP,22100165,Unspecified
hsa-mir-142-5p,MIMAT0000433,ZNFX1,57169,PAR-CLIP,23592263|26701625|27292025,Unspecified
hsa-mir-142-5p,MIMAT0000433,MYORG,57462,PAR-CLIP,22012620,Unspecified
hsa-mir-142-5p,MIMAT0000433,CC2D2A,57545,PAR-CLIP,21572407,Unspecified
hsa-mir-142-5p,MIMAT0000433,RAP2C,57826,PAR-CLIP,21572407,Unspecified
hsa-mir-142-5p,MIMAT0000433,ENPP5,59084,PAR-CLIP,21572407,Unspecified
hsa-mir-142-5p,MIMAT0000433,BACH2,60468,Luciferase reporter assay,28123644,Unspecified
hsa-mir-142-5p,MIMAT0000433,SLC22A23,63027,PAR-CLIP,23592263,Unspecified
hsa-mir-142-5p,MIMAT0000433,SMOC1,64093,HITS-CLIP,23824327,Unspecified
hsa-mir-142-5p,MIMAT0000433,MRPL36,64979,PAR-CLIP,20371350,Unspecified
hsa-mir-142-5p,MIMAT0000433,CAPRIN2,65981,PAR-CLIP,22012620|21572407,Unspecified
hsa-mir-142-5p,MIMAT0000433,ZFYVE21,79038,HITS-CLIP//PAR-CLIP,23592263|23446348|21572407|20371350,Unspecified
hsa-mir-142-5p,MIMAT0000433,ELOVL6,79071,PAR-CLIP,22012620,Unspecified
hsa-mir-142-5p,MIMAT0000433,CHAC1,79094,PAR-CLIP,21572407|20371350,Unspecified
hsa-mir-142-5p,MIMAT0000433,TNIP2,79155,PAR-CLIP,20371350,Unspecified
hsa-mir-142-5p,MIMAT0000433,TMEM43,79188,HITS-CLIP,23824327,Unspecified
hsa-mir-142-5p,MIMAT0000433,ATP13A3,79572,PAR-CLIP,20371350,Unspecified
hsa-mir-142-5p,MIMAT0000433,CEP97,79598,PAR-CLIP,23446348,Unspecified
hsa-mir-142-5p,MIMAT0000433,BBS10,79738,PAR-CLIP,20371350,Unspecified
hsa-mir-142-5p,MIMAT0000433,ALG9,79796,PAR-CLIP,23592263,Unspecified
hsa-mir-142-5p,MIMAT0000433,PIP4K2C,79837,PAR-CLIP,21572407,Unspecified
hsa-mir-142-5p,MIMAT0000433,APOL6,80830,HITS-CLIP,23824327,Unspecified
hsa-mir-142-5p,MIMAT0000433,SLC38A1,81539,PAR-CLIP,22100165,Unspecified
hsa-mir-142-5p,MIMAT0000433,ZNF93,81931,PAR-CLIP,22012620,Unspecified
hsa-mir-142-5p,MIMAT0000433,FAM107B,83641,PAR-CLIP,23592263|21572407|20371350,Unspecified
hsa-mir-142-5p,MIMAT0000433,RAB34,83871,PAR-CLIP,21572407,Unspecified
hsa-mir-142-5p,MIMAT0000433,EIF2A,83939,PAR-CLIP,22100165,Unspecified
hsa-mir-142-5p,MIMAT0000433,RPF2,84154,PAR-CLIP,21572407|20371350,Unspecified
hsa-mir-142-5p,MIMAT0000433,USP48,84196,PAR-CLIP,21572407|20371350,Unspecified
hsa-mir-142-5p,MIMAT0000433,LLPH,84298,PAR-CLIP,22100165,Unspecified
hsa-mir-142-5p,MIMAT0000433,LZIC,84328,PAR-CLIP,23446348|20371350,Unspecified
hsa-mir-142-5p,MIMAT0000433,C15orf41,84529,HITS-CLIP,23824327,Unspecified
hsa-mir-142-5p,MIMAT0000433,FUT10,84750,PAR-CLIP,22100165,Unspecified
hsa-mir-142-5p,MIMAT0000433,MFSD9,84804,PAR-CLIP,20371350,Unspecified
hsa-mir-142-5p,MIMAT0000433,SPPL2A,84888,PAR-CLIP,24398324|21572407,Unspecified
hsa-mir-142-5p,MIMAT0000433,SLC25A46,91137,PAR-CLIP,21572407,Unspecified
hsa-mir-142-5p,MIMAT0000433,HAUS8,93323,PAR-CLIP,20371350,Unspecified
hsa-mir-142-5p,MIMAT0000433,TP53INP1,94241,Immunohistochemistry//Luciferase reporter assay//Microarray//PAR-CLIP//qRT-PCR//Western blot,23209550|22100165,Unspecified
hsa-mir-142-5p,MIMAT0000433,EGLN3,112399,PAR-CLIP,21572407,Unspecified
hsa-mir-142-5p,MIMAT0000433,SPIC,121599,PAR-CLIP,22012620,Unspecified
hsa-mir-142-5p,MIMAT0000433,TTC8,123016,PAR-CLIP,21572407,Unspecified
hsa-mir-142-5p,MIMAT0000433,CCSAP,126731,PAR-CLIP,22012620,Unspecified
hsa-mir-142-5p,MIMAT0000433,UHMK1,127933,PAR-CLIP,26701625|27292025,Unspecified
hsa-mir-142-5p,MIMAT0000433,TPRA1,131601,PAR-CLIP,27292025,Unspecified
hsa-mir-142-5p,MIMAT0000433,PTPDC1,138639,HITS-CLIP//PAR-CLIP,21572407|23313552,Unspecified
hsa-mir-142-5p,MIMAT0000433,SLITRK4,139065,PAR-CLIP,23592263,Unspecified
hsa-mir-142-5p,MIMAT0000433,RIMS4,140730,HITS-CLIP,23824327,Unspecified
hsa-mir-142-5p,MIMAT0000433,SLC30A7,148867,PAR-CLIP,20371350,Unspecified
hsa-mir-142-5p,MIMAT0000433,CREBRF,153222,PAR-CLIP,20371350,Unspecified
hsa-mir-142-5p,MIMAT0000433,CEP120,153241,PAR-CLIP,23592263,Unspecified
hsa-mir-142-5p,MIMAT0000433,RASEF,158158,PAR-CLIP,20371350,Unspecified
hsa-mir-142-5p,MIMAT0000433,TMEM30B,161291,PAR-CLIP,24398324,Unspecified
hsa-mir-142-5p,MIMAT0000433,UBXN2A,165324,PAR-CLIP,21572407|20371350,Unspecified
hsa-mir-142-5p,MIMAT0000433,RNASEH1,246243,PAR-CLIP,22012620|21572407,Unspecified
hsa-mir-142-5p,MIMAT0000433,LCLAT1,253558,PAR-CLIP,20371350,Unspecified
hsa-mir-142-5p,MIMAT0000433,GXYLT1,283464,PAR-CLIP,23592263|24398324,Unspecified
hsa-mir-142-5p,MIMAT0000433,LINC00346,283487,PAR-CLIP,20371350,Unspecified
hsa-mir-142-5p,MIMAT0000433,PROX2,283571,PAR-CLIP,22100165,Unspecified
hsa-mir-142-5p,MIMAT0000433,FAM126B,285172,HITS-CLIP,23824327,Unspecified
hsa-mir-142-5p,MIMAT0000433,RGPD4,285190,PAR-CLIP,21572407,Unspecified
hsa-mir-142-5p,MIMAT0000433,ZNF619,285267,HITS-CLIP,19536157,Unspecified
hsa-mir-142-5p,MIMAT0000433,RGMB,285704,PAR-CLIP,21572407|20371350,Unspecified
hsa-mir-142-5p,MIMAT0000433,TRIM59,286827,PAR-CLIP,22100165|22291592,Unspecified
hsa-mir-142-5p,MIMAT0000433,FFAR4,338557,HITS-CLIP,23824327,Unspecified
hsa-mir-142-5p,MIMAT0000433,LUZP2,338645,PAR-CLIP,21572407,Unspecified
hsa-mir-142-5p,MIMAT0000433,FAM71F2,346653,PAR-CLIP,24398324|23446348|22012620|20371350,Unspecified
hsa-mir-142-5p,MIMAT0000433,ZNF324B,388569,PAR-CLIP,20371350,Unspecified
hsa-mir-142-5p,MIMAT0000433,ZNF805,390980,PAR-CLIP,21572407,Unspecified
hsa-mir-142-5p,MIMAT0000433,SAMD12,401474,PAR-CLIP,21572407,Unspecified
hsa-mir-142-5p,MIMAT0000433,ATXN7L3B,552889,PAR-CLIP,23592263,Unspecified
hsa-mir-142-5p,MIMAT0000433,ANKRD33B,651746,PAR-CLIP,23592263|23446348|22012620|21572407|20371350,Unspecified
hsa-mir-142-3p,MIMAT0000434,ACACA,31,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,AGTR2,186,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,AK4,205,PAR-CLIP,20371350,Unspecified
hsa-mir-142-3p,MIMAT0000434,ALAD,210,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,APC,324,HITS-CLIP//Luciferase reporter assay,22473208|23229013,Unspecified
hsa-mir-142-3p,MIMAT0000434,XIAP,331,PAR-CLIP,23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,ARF4,378,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,ARNTL,406,Luciferase reporter assay//Microarray//PAR-CLIP//qRT-PCR//QRTPCR//Western blot,21799909|22958478|17612493|24928439|23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,ATP2A2,488,HITS-CLIP//Microarray,17612493|22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,ATP2B1,490,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,AZF1,560,PAR-CLIP,20371350,Unspecified
hsa-mir-142-3p,MIMAT0000434,BACH1,571,PAR-CLIP,20371350,Unspecified
hsa-mir-142-3p,MIMAT0000434,BAK1,578,PAR-CLIP,23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,ZFP36L2,678,PAR-CLIP,21572407|20371350,Unspecified
hsa-mir-142-3p,MIMAT0000434,C2,717,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,C4BPB,725,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,CALM1,801,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,SERPINH1,871,HITS-CLIP//PAR-CLIP,23313552|26701625,Unspecified
hsa-mir-142-3p,MIMAT0000434,CCNG1,900,PAR-CLIP,20371350,Unspecified
hsa-mir-142-3p,MIMAT0000434,CCNT2,905,HITS-CLIP//Luciferase reporter assay//PAR-CLIP//Western blot,22493297|22473208|22100165|22291592,Unspecified
hsa-mir-142-3p,MIMAT0000434,ENTPD1,953,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,CDC6,990,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,CDC25C,995,qRT-PCR,26805039,Unspecified
hsa-mir-142-3p,MIMAT0000434,CDKN1B,1027,PAR-CLIP,23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,CLTA,1211,PAR-CLIP,21572407,Unspecified
hsa-mir-142-3p,MIMAT0000434,CNN3,1266,PAR-CLIP,21572407,Unspecified
hsa-mir-142-3p,MIMAT0000434,COPA,1314,PAR-CLIP,23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,CPS1,1373,HITS-CLIP,23313552,Unspecified
hsa-mir-142-3p,MIMAT0000434,CRH,1392,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,CSNK1G3,1456,HITS-CLIP,19536157,Unspecified
hsa-mir-142-3p,MIMAT0000434,CSRP2,1466,PAR-CLIP,23592263|21572407,Unspecified
hsa-mir-142-3p,MIMAT0000434,CTNNB1,1499,PAR-CLIP,23446348|20371350,Unspecified
hsa-mir-142-3p,MIMAT0000434,DAG1,1605,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,ECT2,1894,PAR-CLIP,23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,EGR2,1959,Flow//Microarray//qRT-PCR//Western blot,23602969,Unspecified
hsa-mir-142-3p,MIMAT0000434,EIF5,1983,PAR-CLIP,23446348,Unspecified
hsa-mir-142-3p,MIMAT0000434,STX2,2054,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,NR2F6,2063,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,ESR1,2099,PAR-CLIP,24398324,Unspecified
hsa-mir-142-3p,MIMAT0000434,EVI2B,2124,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,ACSL1,2180,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,ACSL4,2182,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,GPC4,2239,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,LRRC32,2615,Immunofluorescence//Luciferase reporter assay//qRT-PCR//Western blot,23650616,Unspecified
hsa-mir-142-3p,MIMAT0000434,GFI1,2672,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,GNAQ,2776,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,GNAS,2778,HITS-CLIP//PAR-CLIP,22473208|23592263|21572407,Unspecified
hsa-mir-142-3p,MIMAT0000434,GNB2,2783,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,GOLGA1,2800,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,HMGB1,3146,ELISA//Luciferase reporter assay//PAR-CLIP//qRT-PCR//Western blot,20371350|26617792|26721185,Unspecified
hsa-mir-142-3p,MIMAT0000434,HMGA1,3159,HITS-CLIP//Luciferase reporter assay//qRT-PCR//Western blot,24803022|22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,HOXA7,3204,Luciferase reporter assay,24057258,Unspecified
hsa-mir-142-3p,MIMAT0000434,HOXA9,3205,Luciferase reporter assay,24057258,Unspecified
hsa-mir-142-3p,MIMAT0000434,HOXA10,3206,Luciferase reporter assay,24057258,Unspecified
hsa-mir-142-3p,MIMAT0000434,HOXA13,3209,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,HSBP1,3281,PAR-CLIP,22100165,Unspecified
hsa-mir-142-3p,MIMAT0000434,HSD17B4,3295,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,HSPA1B,3304,Luciferase reporter assay//PAR-CLIP//Western blot,24398324|23446348|21572407|20371350|23635652,Unspecified
hsa-mir-142-3p,MIMAT0000434,IFNAR2,3455,PAR-CLIP,23446348|21572407|20371350,Unspecified
hsa-mir-142-3p,MIMAT0000434,CYR61,3491,PAR-CLIP,22012620,Unspecified
hsa-mir-142-3p,MIMAT0000434,IL1A,3552,Luciferase reporter assay//Western blot,22870299,Unspecified
hsa-mir-142-3p,MIMAT0000434,IL6,3569,ELISA//Immunoblot//Microarray//qRT-PCR,21474672,Unspecified
hsa-mir-142-3p,MIMAT0000434,IL6ST,3572,PAR-CLIP,23592263|22012620,Unspecified
hsa-mir-142-3p,MIMAT0000434,INCENP,3619,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,INPP5A,3632,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,IRAK1,3654,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,IRF1,3659,HITS-CLIP,23824327,Unspecified
hsa-mir-142-3p,MIMAT0000434,ITGAV,3685,HITS-CLIP//Microarray,17612493|22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,KCND3,3752,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,KIF5A,3798,PAR-CLIP,23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,KIF5B,3799,HITS-CLIP//PAR-CLIP,22473208|23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,TNPO1,3842,PAR-CLIP,21572407|20371350,Unspecified
hsa-mir-142-3p,MIMAT0000434,LAMC1,3915,PAR-CLIP,21572407,Unspecified
hsa-mir-142-3p,MIMAT0000434,LOX,4015,PAR-CLIP,22100165,Unspecified
hsa-mir-142-3p,MIMAT0000434,LPP,4026,Luciferase reporter assay,24361879,Unspecified
hsa-mir-142-3p,MIMAT0000434,SH2D1A,4068,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,MARCKS,4082,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,MEF2D,4209,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,ATXN3,4287,PAR-CLIP,23446348|21572407|20371350,Unspecified
hsa-mir-142-3p,MIMAT0000434,MKLN1,4289,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,KMT2A,4297,HITS-CLIP//PAR-CLIP,22473208|22291592,Unspecified
hsa-mir-142-3p,MIMAT0000434,AFF1,4299,HITS-CLIP//PAR-CLIP,23446348|23824327|23313552|22927820|19536157|27418678|28735896,Unspecified
hsa-mir-142-3p,MIMAT0000434,TRIM37,4591,PAR-CLIP,21572407,Unspecified
hsa-mir-142-3p,MIMAT0000434,NAP1L2,4674,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,NEFH,4744,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,OSBP,5007,PAR-CLIP,23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,SERPINA4,5267,PAR-CLIP,22100165,Unspecified
hsa-mir-142-3p,MIMAT0000434,PIK3CG,5294,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,PPP1R2,5504,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,PPP2R2C,5522,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,PRKCA,5578,Microarray//qRT-PCR//Western blot,27113904,Unspecified
hsa-mir-142-3p,MIMAT0000434,PSMB5,5693,HITS-CLIP//Microarray,17612493|22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,PSMD11,5717,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,PSMD12,5718,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,TWF1,5756,Microarray//PAR-CLIP//qRT-PCR,23592263|20371350|22815788,Unspecified
hsa-mir-142-3p,MIMAT0000434,PTPRJ,5795,PAR-CLIP,21572407,Unspecified
hsa-mir-142-3p,MIMAT0000434,RAB2A,5862,HITS-CLIP//Microarray//qRT-PCR,22473208|22815788,Unspecified
hsa-mir-142-3p,MIMAT0000434,RGL2,5863,PAR-CLIP,23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,RAC1,5879,GFP reporter assay//HITS-CLIP//Luciferase reporter assay//qRT-PCR//Western blot,21482222|24743945|22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,RAD51,5888,PAR-CLIP,23446348,Unspecified
hsa-mir-142-3p,MIMAT0000434,RPE,6120,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,RPS19,6223,PAR-CLIP,23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,S100A11,6282,PAR-CLIP,24398324|27292025,Unspecified
hsa-mir-142-3p,MIMAT0000434,VPS52,6293,PAR-CLIP,23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,SCD,6319,PAR-CLIP,23592263|26701625,Unspecified
hsa-mir-142-3p,MIMAT0000434,SKP2,6502,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,TROVE2,6738,PAR-CLIP,23592263|20371350,Unspecified
hsa-mir-142-3p,MIMAT0000434,SS18,6760,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,SYPL1,6856,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,SYT4,6860,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,TGFBR1,7046,HITS-CLIP//Luciferase reporter assay//Microarray//qRT-PCR//Western blot,17612493|22473208|24558198|28146434,Unspecified
hsa-mir-142-3p,MIMAT0000434,THBS4,7060,Luciferase reporter assay//qRT-PCR//Western blot,28177895,Unspecified
hsa-mir-142-3p,MIMAT0000434,TSPAN6,7105,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,NR2C1,7181,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,TSPYL1,7259,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,UGT2B17,7367,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,UCK2,7371,PAR-CLIP,23592263|26701625,Unspecified
hsa-mir-142-3p,MIMAT0000434,NSD2,7468,PAR-CLIP,23592263|21572407,Unspecified
hsa-mir-142-3p,MIMAT0000434,XRCC1,7515,MTT//qRT-PCR,26893725,Unspecified
hsa-mir-142-3p,MIMAT0000434,YES1,7525,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,YWHAE,7531,PAR-CLIP,23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,YWHAH,7533,PAR-CLIP,23446348|20371350,Unspecified
hsa-mir-142-3p,MIMAT0000434,ZFX,7543,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,ZNF24,7572,PAR-CLIP,23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,ZNF217,7764,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,ZNF236,7776,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,BTG2,7832,PAR-CLIP,23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,DDX39B,7919,PAR-CLIP,26701625,Unspecified
hsa-mir-142-3p,MIMAT0000434,DGS2,8026,HITS-CLIP,23313552,Unspecified
hsa-mir-142-3p,MIMAT0000434,STAM,8027,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,CCDC6,8030,Microarray//qRT-PCR,22815788,Unspecified
hsa-mir-142-3p,MIMAT0000434,CUL5,8065,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,HMGA2,8091,HITS-CLIP//PAR-CLIP,23446348|20371350|21572407|26701625,Unspecified
hsa-mir-142-3p,MIMAT0000434,FZD7,8324,PAR-CLIP,23592263|20371350|27292025,Unspecified
hsa-mir-142-3p,MIMAT0000434,HIST1H4D,8360,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,NCK2,8440,PAR-CLIP,23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,DYRK3,8444,PAR-CLIP,23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,RGS5,8490,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,PPFIA1,8500,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,LGR5,8549,Luciferase reporter assay//Western blot,23619912,Unspecified
hsa-mir-142-3p,MIMAT0000434,CDC14B,8555,PAR-CLIP,22100165,Unspecified
hsa-mir-142-3p,MIMAT0000434,TNKS,8658,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,PROM1,8842,Luciferase reporter assay//Reporter assay//Western blot,21394831|23619912,Unspecified
hsa-mir-142-3p,MIMAT0000434,KAT2B,8850,Microarray//qRT-PCR,22815788,Unspecified
hsa-mir-142-3p,MIMAT0000434,RTL8C,8933,PAR-CLIP,23592263|20371350,Unspecified
hsa-mir-142-3p,MIMAT0000434,CHRNA6,8973,PAR-CLIP,22100165,Unspecified
hsa-mir-142-3p,MIMAT0000434,WASL,8976,HITS-CLIP//Microarray//qRT-PCR,22473208|22815788,Unspecified
hsa-mir-142-3p,MIMAT0000434,CLDN12,9069,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,HGS,9146,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,VAPB,9217,PAR-CLIP,23446348,Unspecified
hsa-mir-142-3p,MIMAT0000434,SOCS6,9306,Next Generation Sequencing (NGS)//qRT-PCR,27570566,Unspecified
hsa-mir-142-3p,MIMAT0000434,ZNF264,9422,PAR-CLIP,20371350,Unspecified
hsa-mir-142-3p,MIMAT0000434,ABCG2,9429,Luciferase reporter assay//Western blot,23619912,Unspecified
hsa-mir-142-3p,MIMAT0000434,ROCK2,9475,HITS-CLIP//Luciferase reporter assay//qRT-PCR//Western blot,24743945|22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,TBX4,9496,PAR-CLIP,21572407,Unspecified
hsa-mir-142-3p,MIMAT0000434,SCAMP1,9522,HITS-CLIP//PAR-CLIP,22473208|23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,TMEM59,9528,HITS-CLIP//PAR-CLIP,22473208|23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,CLOCK,9575,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,MORF4L2,9643,Microarray//PAR-CLIP,17612493|23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,MTFR1,9650,PAR-CLIP,23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,SOCS5,9655,PAR-CLIP,21572407,Unspecified
hsa-mir-142-3p,MIMAT0000434,PUM1,9698,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,USP6NL,9712,HITS-CLIP//Microarray//qRT-PCR,22473208|22815788,Unspecified
hsa-mir-142-3p,MIMAT0000434,BCLAF1,9774,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,KIAA0232,9778,PAR-CLIP,20371350,Unspecified
hsa-mir-142-3p,MIMAT0000434,IP6K1,9807,HITS-CLIP,23824327,Unspecified
hsa-mir-142-3p,MIMAT0000434,EPM2AIP1,9852,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,GOLGA5,9950,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,PARP2,10038,HITS-CLIP,23824327,Unspecified
hsa-mir-142-3p,MIMAT0000434,DNAJB6,10049,PAR-CLIP,23446348|21572407|20371350,Unspecified
hsa-mir-142-3p,MIMAT0000434,ABCC9,10060,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,SLC25A13,10165,PAR-CLIP,22100165,Unspecified
hsa-mir-142-3p,MIMAT0000434,STX6,10228,PAR-CLIP,23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,CALCOCO2,10241,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,TFG,10342,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,SEC23A,10484,PAR-CLIP,27292025,Unspecified
hsa-mir-142-3p,MIMAT0000434,DDX17,10521,PAR-CLIP,22012620,Unspecified
hsa-mir-142-3p,MIMAT0000434,NCKAP1,10787,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,ZNF460,10794,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,SDCCAG3,10807,PAR-CLIP,20371350,Unspecified
hsa-mir-142-3p,MIMAT0000434,FRS2,10818,PAR-CLIP,23592263|23446348|21572407|27292025,Unspecified
hsa-mir-142-3p,MIMAT0000434,MALT1,10892,PAR-CLIP,23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,MAN1A2,10905,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,MORF4L1,10933,Microarray//PAR-CLIP,17612493|23446348|22012620|21572407|20371350,Unspecified
hsa-mir-142-3p,MIMAT0000434,PAPD7,11044,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,DNAJB4,11080,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,SLC7A9,11136,HITS-CLIP,22473208,Unspecified
hsa-mir-142-3p,MIMAT0000434,KAT7,11143,PAR-CLIP,23592263,Unspecified
hsa-mir-142-3p,MIMAT0000434,FICD,11153,PAR-CLIP,21572407,Unspecified
hsa-mir-142-3p,MIMAT0000434,POLI,11201,PAR-CLIP,22100165,Unspecified
hsa-mir-142-3p,MIMAT0000434,CA5B,11238,Microarray,17612493,Unspecified
hsa-mir-142-3p,MIMAT0000434,MGLL,11343,HITS-CLIP//Microarray//qRT-PCR,22473208|22815788,Unspecified
